n,Resultado,Tempo_Relogio(ms),Tempo_CPU_Usuario(ms),Tempo_CPU_Sistema(ms)
8,21,0.002297,0.0012,0.0011
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0013,0.0011
8,21,0.002307,0.0013,0.0011
8,21,0.002297,0.0013,0.0011
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0011
8,21,0.002307,0.0013,0.0011
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002317,0.0012,0.0012
8,21,0.002307,0.0013,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002298,0.0012,0.0011
8,21,0.002318,0.0013,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002318,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002297,0.0013,0.0011
8,21,0.002298,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002357,0.0013,0.0012
8,21,0.002317,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0011
8,21,0.002297,0.0013,0.0012
8,21,0.002297,0.0013,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0011
8,21,0.002297,0.0012,0.0011
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002317,0.0012,0.0012
8,21,0.002297,0.0012,0.0011
8,21,0.002307,0.0013,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002287,0.0012,0.0012
8,21,0.002297,0.0012,0.0011
8,21,0.002297,0.0013,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002308,0.0012,0.0012
8,21,0.002307,0.0013,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0011
8,21,0.002307,0.0013,0.0012
8,21,0.002307,0.0013,0.0011
8,21,0.002307,0.0012,0.0012
8,21,0.002307,0.0012,0.0012
8,21,0.002297,0.0012,0.0012
8,21,0.002307,0.0012,0.0011
8,21,0.002307,0.0013,0.0012
8,21,0.002307,0.0013,0.0012
9,34,0.002358,0.0013,0.0012
9,34,0.002368,0.0013,0.0013
9,34,0.002892,0.0016,0.0015
9,34,0.002851,0.0015,0.0014
9,34,0.002872,0.0016,0.0015
9,34,0.002972,0.0016,0.0015
9,34,0.002246,0.0012,0.0012
9,34,0.002246,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002297,0.0013,0.0012
9,34,0.002247,0.0012,0.0011
9,34,0.002277,0.0013,0.0011
9,34,0.002287,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002288,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002257,0.0012,0.0011
9,34,0.002247,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0013,0.0011
9,34,0.002257,0.0012,0.0011
9,34,0.002247,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002287,0.0012,0.0012
9,34,0.002247,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002247,0.0012,0.0012
9,34,0.002257,0.0011,0.0011
9,34,0.002256,0.0012,0.0012
9,34,0.002266,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002247,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0011,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002267,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002247,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002277,0.0013,0.0011
9,34,0.002277,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002247,0.0012,0.0011
9,34,0.002257,0.0012,0.0011
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002298,0.0013,0.0011
9,34,0.002267,0.0012,0.0012
9,34,0.002256,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002277,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002247,0.0012,0.0012
9,34,0.002256,0.0012,0.0011
9,34,0.002257,0.0012,0.0011
9,34,0.002257,0.0011,0.0011
9,34,0.002247,0.0012,0.0011
9,34,0.002267,0.0012,0.0012
9,34,0.002246,0.0012,0.0012
9,34,0.002266,0.0012,0.0011
9,34,0.002277,0.0013,0.0011
9,34,0.002267,0.0012,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002256,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
9,34,0.002257,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002257,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002267,0.0012,0.0011
9,34,0.002257,0.0012,0.0011
9,34,0.002277,0.0012,0.0012
9,34,0.002267,0.0012,0.0011
9,34,0.002287,0.0012,0.0012
9,34,0.002267,0.0012,0.0012
9,34,0.002247,0.0012,0.0012
9,34,0.002257,0.0012,0.0011
10,55,0.002408,0.0014,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002378,0.0012,0.0012
10,55,0.002297,0.0013,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002287,0.0013,0.0011
10,55,0.002287,0.0012,0.0012
10,55,0.002267,0.0013,0.0011
10,55,0.002297,0.0012,0.0012
10,55,0.002277,0.0012,0.0012
10,55,0.002298,0.0013,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002298,0.0012,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002298,0.0013,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002277,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002257,0.0012,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002257,0.0011,0.0011
10,55,0.002298,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002257,0.0012,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002277,0.0012,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002266,0.0012,0.0011
10,55,0.002257,0.0012,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002266,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002257,0.0012,0.0011
10,55,0.002267,0.0011,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002266,0.0012,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002297,0.0013,0.0012
10,55,0.002277,0.0012,0.0012
10,55,0.002277,0.0012,0.0012
10,55,0.002277,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002256,0.0012,0.0011
10,55,0.002267,0.0011,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002257,0.0012,0.0011
10,55,0.002256,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002257,0.0012,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002257,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002287,0.0013,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002297,0.0012,0.0012
10,55,0.002287,0.0013,0.0012
10,55,0.002287,0.0013,0.0011
10,55,0.002288,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0011,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0013,0.0011
10,55,0.002267,0.0012,0.0011
10,55,0.002267,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002267,0.0012,0.0012
10,55,0.002266,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
10,55,0.002297,0.0013,0.0011
10,55,0.002277,0.0012,0.0012
10,55,0.002287,0.0012,0.0012
10,55,0.002257,0.0012,0.0012
11,89,0.002307,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002266,0.0012,0.0012
11,89,0.002308,0.0012,0.0012
11,89,0.002277,0.0013,0.0012
11,89,0.002307,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002297,0.0013,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002287,0.0013,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002267,0.0012,0.0012
11,89,0.002307,0.0012,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002257,0.0012,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002267,0.0012,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002307,0.0012,0.0012
11,89,0.002297,0.0013,0.0012
11,89,0.002267,0.0012,0.0012
11,89,0.002307,0.0013,0.0012
11,89,0.002317,0.0012,0.0012
11,89,0.002287,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002257,0.0012,0.0011
11,89,0.002257,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002308,0.0013,0.0011
11,89,0.002277,0.0012,0.0012
11,89,0.002257,0.0012,0.0011
11,89,0.002317,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002287,0.0012,0.0012
11,89,0.002307,0.0012,0.0012
11,89,0.002317,0.0013,0.0012
11,89,0.002266,0.0012,0.0012
11,89,0.002267,0.0012,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002277,0.0012,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002257,0.0012,0.0011
11,89,0.002347,0.0013,0.0013
11,89,0.002297,0.0013,0.0012
11,89,0.002267,0.0012,0.0011
11,89,0.002297,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002287,0.0013,0.0012
11,89,0.002298,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002287,0.0012,0.0012
11,89,0.002287,0.0013,0.0012
11,89,0.002287,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002297,0.0012,0.0012
11,89,0.002288,0.0012,0.0012
11,89,0.002267,0.0013,0.0011
11,89,0.002267,0.0012,0.0011
11,89,0.002307,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002297,0.0013,0.0011
11,89,0.002277,0.0012,0.0012
11,89,0.002267,0.0012,0.0012
11,89,0.002257,0.0012,0.0012
11,89,0.002267,0.0012,0.0012
11,89,0.002277,0.0012,0.0012
11,89,0.002277,0.0012,0.0011
11,89,0.002841,0.0015,0.0015
11,89,0.002821,0.0015,0.0014
11,89,0.002247,0.0012,0.0012
11,89,0.002257,0.0012,0.0011
11,89,0.002247,0.0012,0.0012
11,89,0.002246,0.0012,0.0011
11,89,0.002247,0.0012,0.0012
11,89,0.002247,0.0012,0.0012
11,89,0.002247,0.0012,0.0012
11,89,0.002257,0.0012,0.0012
11,89,0.002246,0.0012,0.0012
11,89,0.002246,0.0012,0.0012
11,89,0.002247,0.0012,0.0011
11,89,0.002237,0.0012,0.0012
11,89,0.002246,0.0012,0.0011
11,89,0.002287,0.0012,0.0012
11,89,0.002247,0.0012,0.0012
11,89,0.002247,0.0012,0.0011
11,89,0.002247,0.0012,0.0012
11,89,0.002247,0.0012,0.0011
11,89,0.002257,0.0012,0.0012
11,89,0.002277,0.0013,0.0012
11,89,0.002246,0.0013,0.0011
11,89,0.002288,0.0012,0.0012
11,89,0.002257,0.0012,0.0011
11,89,0.002246,0.0012,0.0012
11,89,0.002257,0.0012,0.0011
11,89,0.002247,0.0012,0.0011
11,89,0.002267,0.0012,0.0012
11,89,0.002257,0.0012,0.0012
11,89,0.002247,0.0012,0.0011
12,144,0.002317,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002266,0.0012,0.0012
12,144,0.002236,0.0012,0.0012
12,144,0.002237,0.0012,0.0011
12,144,0.002206,0.0012,0.0011
12,144,0.002267,0.0012,0.0012
12,144,0.002227,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002226,0.0012,0.0011
12,144,0.002237,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002246,0.0012,0.0012
12,144,0.002227,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002216,0.0012,0.0011
12,144,0.002206,0.0011,0.0011
12,144,0.002217,0.0012,0.0011
12,144,0.002216,0.0011,0.0011
12,144,0.002226,0.0012,0.0012
12,144,0.002227,0.0012,0.0012
12,144,0.002216,0.0011,0.0011
12,144,0.002216,0.0012,0.0012
12,144,0.002207,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002217,0.0012,0.0011
12,144,0.002237,0.0012,0.0012
12,144,0.002216,0.0012,0.0012
12,144,0.002206,0.0012,0.0012
12,144,0.002227,0.0012,0.0012
12,144,0.002237,0.0012,0.0011
12,144,0.002247,0.0012,0.0012
12,144,0.002216,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002237,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002216,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002217,0.0012,0.0012
12,144,0.002246,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002216,0.0012,0.0011
12,144,0.002237,0.0012,0.0012
12,144,0.002217,0.0012,0.0011
12,144,0.002247,0.0012,0.0011
12,144,0.002257,0.0012,0.0012
12,144,0.002207,0.0012,0.0011
12,144,0.002247,0.0013,0.0011
12,144,0.002216,0.0012,0.0011
12,144,0.002247,0.0012,0.0012
12,144,0.002236,0.0012,0.0012
12,144,0.002256,0.0012,0.0012
12,144,0.002207,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002227,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002216,0.0012,0.0012
12,144,0.002206,0.0011,0.0011
12,144,0.002216,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002217,0.0012,0.0011
12,144,0.002237,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002237,0.0012,0.0011
12,144,0.002226,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002246,0.0012,0.0011
12,144,0.002217,0.0012,0.0011
12,144,0.002227,0.0012,0.0012
12,144,0.002226,0.0011,0.0011
12,144,0.002216,0.0012,0.0012
12,144,0.002217,0.0012,0.0012
12,144,0.002237,0.0012,0.0012
12,144,0.002217,0.0011,0.0011
12,144,0.002207,0.0012,0.0012
12,144,0.002216,0.0012,0.0012
12,144,0.002227,0.0012,0.0011
12,144,0.002227,0.0011,0.0011
12,144,0.002247,0.0012,0.0012
12,144,0.003143,0.0018,0.0015
12,144,0.002327,0.0013,0.0012
12,144,0.002227,0.0011,0.0011
12,144,0.002246,0.0012,0.0012
12,144,0.002247,0.0012,0.0012
12,144,0.002227,0.0012,0.0012
12,144,0.002227,0.0012,0.0012
12,144,0.002217,0.0011,0.0011
12,144,0.002217,0.0012,0.0012
12,144,0.002206,0.0012,0.0012
12,144,0.002226,0.0011,0.0011
12,144,0.002226,0.0012,0.0012
12,144,0.002206,0.0012,0.0011
12,144,0.002227,0.0011,0.0011
12,144,0.002216,0.0012,0.0012
12,144,0.002227,0.0011,0.0011
12,144,0.002217,0.0012,0.0012
12,144,0.002226,0.0012,0.0012
12,144,0.002216,0.0012,0.0011
13,233,0.002358,0.0013,0.0012
13,233,0.002841,0.0015,0.0015
13,233,0.002711,0.0015,0.0014
13,233,0.00393,0.0024,0.0019
13,233,0.002963,0.0015,0.0015
13,233,0.002781,0.0015,0.0014
13,233,0.003093,0.0018,0.0018
13,233,0.002922,0.0016,0.0016
13,233,0.003033,0.0016,0.0016
13,233,0.002619,0.0014,0.0013
13,233,0.002267,0.0013,0.0011
13,233,0.002247,0.0012,0.0012
13,233,0.002256,0.0013,0.0012
13,233,0.002257,0.0012,0.0012
13,233,0.002257,0.0012,0.0012
13,233,0.002217,0.0012,0.0012
13,233,0.002267,0.0012,0.0012
13,233,0.003083,0.0017,0.0015
13,233,0.002872,0.0014,0.0013
13,233,0.002801,0.0015,0.0014
13,233,0.002821,0.0015,0.0015
13,233,0.002831,0.0016,0.0016
13,233,0.00273,0.0014,0.0014
13,233,0.002851,0.0014,0.0014
13,233,0.002871,0.0016,0.0016
13,233,0.002659,0.0014,0.0014
13,233,0.002629,0.0014,0.0013
13,233,0.002609,0.0014,0.0013
13,233,0.00262,0.0014,0.0014
13,233,0.00276,0.0014,0.0014
13,233,0.00265,0.0015,0.0013
13,233,0.002972,0.0017,0.0017
13,233,0.00267,0.0015,0.0014
13,233,0.002821,0.0016,0.0015
13,233,0.002942,0.0015,0.0016
13,233,0.002791,0.0015,0.0014
13,233,0.002831,0.0014,0.0014
13,233,0.003012,0.0016,0.0016
13,233,0.002741,0.0015,0.0014
13,233,0.002901,0.0015,0.0015
13,233,0.00264,0.0014,0.0013
13,233,0.002831,0.0015,0.0015
13,233,0.003245,0.0015,0.0016
13,233,0.002649,0.0014,0.0014
13,233,0.002629,0.0014,0.0013
13,233,0.00264,0.0014,0.0014
13,233,0.003245,0.0018,0.0015
13,233,0.00268,0.0015,0.0015
13,233,0.002659,0.0014,0.0014
13,233,0.00262,0.0014,0.0013
13,233,0.00263,0.0014,0.0013
13,233,0.002659,0.0013,0.0014
13,233,0.002931,0.0015,0.0015
13,233,0.00267,0.0014,0.0014
13,233,0.00268,0.0015,0.0014
13,233,0.002912,0.0016,0.0015
13,233,0.002841,0.0016,0.0015
13,233,0.002882,0.0015,0.0015
13,233,0.002781,0.0015,0.0015
13,233,0.003012,0.0018,0.0017
13,233,0.002781,0.0015,0.0014
13,233,0.002851,0.0016,0.0015
13,233,0.003839,0.0023,0.0022
13,233,0.002902,0.0016,0.0015
13,233,0.002881,0.0017,0.0016
13,233,0.002489,0.0014,0.0013
13,233,0.002246,0.0012,0.0012
13,233,0.002247,0.0012,0.0012
13,233,0.002247,0.0013,0.0011
13,233,0.002247,0.0012,0.0012
13,233,0.002247,0.0012,0.0012
13,233,0.002246,0.0012,0.0012
13,233,0.002246,0.0013,0.0011
13,233,0.002247,0.0012,0.0012
13,233,0.002237,0.0012,0.0012
13,233,0.002247,0.0012,0.0012
13,233,0.002226,0.0012,0.0011
13,233,0.002237,0.0012,0.0012
13,233,0.002217,0.0012,0.0012
13,233,0.002217,0.0012,0.0011
13,233,0.002217,0.0012,0.0011
13,233,0.002226,0.0012,0.0012
13,233,0.002226,0.0012,0.0012
13,233,0.002217,0.0012,0.0011
13,233,0.002217,0.0012,0.0011
13,233,0.002227,0.0012,0.0011
13,233,0.002226,0.0012,0.0012
13,233,0.002217,0.0012,0.0012
13,233,0.002216,0.0012,0.0012
13,233,0.002216,0.0012,0.0012
13,233,0.002217,0.0012,0.0011
13,233,0.002216,0.0011,0.0011
13,233,0.002226,0.0012,0.0011
13,233,0.002216,0.0012,0.0012
13,233,0.002217,0.0012,0.0011
13,233,0.002217,0.0012,0.0011
13,233,0.002216,0.0011,0.0011
13,233,0.002227,0.0012,0.0011
13,233,0.002227,0.0012,0.0012
13,233,0.002217,0.0012,0.0012
14,377,0.002388,0.0013,0.0013
14,377,0.002307,0.0013,0.0012
14,377,0.002287,0.0013,0.0012
14,377,0.002288,0.0013,0.0012
14,377,0.002277,0.0012,0.0012
14,377,0.002247,0.0012,0.0011
14,377,0.002247,0.0012,0.0011
14,377,0.002256,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002277,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002267,0.0012,0.0012
14,377,0.002247,0.0012,0.0012
14,377,0.002267,0.0013,0.0011
14,377,0.002247,0.0012,0.0012
14,377,0.002327,0.0013,0.0012
14,377,0.002287,0.0013,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002287,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002256,0.0012,0.0012
14,377,0.002277,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002256,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002256,0.0013,0.0011
14,377,0.002246,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0013,0.0011
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0013,0.0011
14,377,0.002247,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002256,0.0013,0.0011
14,377,0.002256,0.0012,0.0012
14,377,0.002256,0.0012,0.0012
14,377,0.002278,0.0012,0.0012
14,377,0.002288,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002287,0.0013,0.0012
14,377,0.002277,0.0013,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002256,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0013,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002247,0.0012,0.0011
14,377,0.002277,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0013,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002247,0.0012,0.0012
14,377,0.002257,0.0012,0.0011
14,377,0.002287,0.0012,0.0012
14,377,0.002288,0.0012,0.0012
14,377,0.002256,0.0012,0.0012
14,377,0.002257,0.0011,0.0011
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002256,0.0012,0.0011
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
14,377,0.002267,0.0012,0.0011
14,377,0.002267,0.0012,0.0012
14,377,0.002257,0.0012,0.0012
15,610,0.002428,0.0014,0.0013
15,610,0.002348,0.0012,0.0012
15,610,0.002337,0.0013,0.0013
15,610,0.002307,0.0013,0.0012
15,610,0.002337,0.0012,0.0012
15,610,0.002347,0.0013,0.0013
15,610,0.002347,0.0012,0.0012
15,610,0.002347,0.0012,0.0012
15,610,0.002337,0.0013,0.0013
15,610,0.002348,0.0013,0.0013
15,610,0.002347,0.0012,0.0012
15,610,0.002358,0.0012,0.0012
15,610,0.002358,0.0013,0.0012
15,610,0.002338,0.0013,0.0012
15,610,0.002337,0.0013,0.0013
15,610,0.002338,0.0012,0.0012
15,610,0.002357,0.0013,0.0012
15,610,0.002337,0.0012,0.0012
15,610,0.002358,0.0013,0.0013
15,610,0.002337,0.0013,0.0013
15,610,0.002347,0.0013,0.0012
15,610,0.002347,0.0013,0.0012
15,610,0.002358,0.0013,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002307,0.0012,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002338,0.0013,0.0013
15,610,0.002338,0.0013,0.0012
15,610,0.002308,0.0012,0.0012
15,610,0.002348,0.0012,0.0012
15,610,0.002318,0.0013,0.0012
15,610,0.002338,0.0013,0.0012
15,610,0.002317,0.0012,0.0012
15,610,0.002317,0.0012,0.0012
15,610,0.002327,0.0012,0.0012
15,610,0.002307,0.0012,0.0012
15,610,0.002317,0.0013,0.0012
15,610,0.002337,0.0013,0.0012
15,610,0.002307,0.0012,0.0012
15,610,0.002307,0.0013,0.0012
15,610,0.002317,0.0013,0.0012
15,610,0.002317,0.0012,0.0012
15,610,0.002317,0.0012,0.0012
15,610,0.002318,0.0013,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002308,0.0012,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002307,0.0012,0.0012
15,610,0.002318,0.0013,0.0012
15,610,0.002308,0.0013,0.0012
15,610,0.002318,0.0012,0.0012
15,610,0.002308,0.0012,0.0012
15,610,0.002318,0.0012,0.0012
